incident_address,count
233 WEST  230 STREET,2
563 CONEY ISLAND AVENUE,2
1718 AVENUE V,2
924 EAST 230 STREET,2
1710 CORTELYOU ROAD,2
2240 DR M L KING JR BOULEVARD,2
2123 TIEBOUT AVENUE,2
353 BEEKMAN AVENUE,2
108-28 38 AVENUE,2
3035 WHITE PLAINS ROAD,2
480 QUINCY STREET,2
2755 MORRIS AVENUE,2
1640 OCEAN AVENUE,2
102-43 CORONA AVENUE,2
1661 GRAND AVENUE,2
431 EAST  136 STREET,2
1661 ANDREWS AVENUE SOUTH,2
100-49 195 STREET,2
903 DREW STREET,2
1350 GRANT SQUARE,2
28-49 37 STREET,2
413 BEACH   28 STREET,2
602 MARCY AVENUE,2
642 EAST  236 STREET,2
750 EAST  169 STREET,2
1146 OGDEN AVENUE,2
60-62 MADISON STREET,2
37-45 59 STREET,2
868 FAILE STREET,2
51 HAMILTON PLACE,2
565 85 STREET,2
698 FULTON STREET,2
103-25 121 STREET,2
702 44 STREET,2
1576 TAYLOR AVENUE,2
2705 MARION AVENUE,2
1128 LENOX ROAD,2
108-42 49 AVENUE,2
2830 SEDGWICK AVENUE,2
43-27 159 STREET,2
451 48 STREET,2
651 BROOKLYN AVENUE,2
45 CLINTON AVENUE,2
977 EAST   86 STREET,2
43-24 58 STREET,2
1027 PUTNAM AVENUE,2
1325 PENNSYLVANIA AVENUE,2
21 EAST  108 STREET,2
89 METROPOLITAN OVAL,2
34-57 73 STREET,2
229 ROGERS AVENUE,2
4 ST NICHOLAS TERRACE,2
410 AVENUE X,2
739 CHAUNCEY STREET,2
168 EAST    7 STREET,2
33-04 JUNCTION BOULEVARD,2
246 PRESIDENT STREET,2
30-50 33 STREET,2
530 HERZL STREET,2
2327 VALENTINE AVENUE,2
2563 ST RAYMOND AVENUE,2
782 UNION AVENUE,2
779 EAST  214 STREET,2
274 GRAND STREET,2
308 WEST   93 STREET,2
785 MACE AVENUE,2
413 EAST 81 STREET,2
4589 PARK AVENUE,2
278 SCHAEFER STREET,2
353 EAST 141 STREET,2
1974 BATHGATE AVENUE,2
108-02 103 AVENUE,2
698 WILLOUGHBY AVENUE,2
501 EAST   21 STREET,2
150 CORBIN PLACE,2
2635 SEDGWICK AVENUE,2
324 RALPH AVENUE,2
131-32 MERRICK BOULEVARD,2
284 RESERVOIR PLACE,2
261 EAST KINGSBRIDGE ROAD,2
1164 PACIFIC STREET,2
93-04 204 STREET,2
2170 WEST   12 STREET,2
62 EAST    7 STREET,2
213 TAAFFE PLACE,2
975 SHERMAN AVENUE,2
655 MORRIS AVENUE,2
19 GREENWICH AVENUE,2
2877 GRAND CONCOURSE,2
600 EAST   18 STREET,2
3038 BRONXWOOD AVENUE,2
27 EAST   29 STREET,2
46 BANK STREET,2
267 EAST  188 STREET,2
275A MALCOLM X BOULEVARD,2
951 PROSPECT AVENUE,2
26 FT CHARLES PLACE,2
48-26 47 STREET,2
111 DAHLGREN PLACE,2
420 AVENUE F,2
144-07 SANFORD AVENUE,2
104 WEST  114 STREET,2
2020 ALBEMARLE ROAD,2
64 HIMROD STREET,2
1764 WEEKS AVENUE,2
208 EAST    7 STREET,2
150 EAST   18 STREET,2
12 CASTLETON AVENUE,2
107 BERRY STREET,2
45-36 39 PLACE,2
124 2 AVENUE,2
2810 OLINVILLE AVENUE,2
113 WEST  128 STREET,2
136 EAST   52 STREET,2
2194 FREDERICK DOUGLASS BOULEVARD,2
56 PIERREPONT STREET,2
99-05 58 AVENUE,2
1358 NEW YORK AVENUE,2
892 FLUSHING AVENUE,2
165 EAST 19 STREET,2
843 2 AVENUE,2
717 WEST  177 STREET,2
190 WILSON AVENUE,2
840 BRONX PARK SOUTH,2
3312 TIEMANN AVENUE,2
2530 INDEPENDENCE AVENUE,2
748 MAC DONOUGH STREET,2
9 WEST 31 STREET,2
1946 CONEY ISLAND AVENUE,2
3959 PAULDING AVENUE,2
31 EAST   21 STREET,2
694 RALPH AVENUE,2
4200 AVENUE K,2
1265 SHORE PARKWAY,2
50 MANHATTAN AVENUE,2
3735 WHITE PLAINS ROAD,2
24 METROPOLITAN OVAL,2
24-56 44 STREET,2
421 EAST  116 STREET,2
2536 FREDERICK DOUGLASS BOULEVARD,2
323 EAST GUN HILL ROAD,2
2432 UNIVERSITY AVENUE,2
1894 FULTON STREET,2
26 HENRY STREET,2
474 LAFAYETTE AVENUE,2
655 EAST  233 STREET,2
50 EAST  191 STREET,2
1475 JESUP AVENUE,2
623 9 AVENUE,2
161 BEACH   60 STREET,2
1415 EAST 89 STREET,2
46-11 88 STREET,2
1924 LORING PLACE SOUTH,2
127 WEST   25 STREET,2
37-51 89 STREET,2
40 PARK AVENUE,2
149-73 HUXLEY STREET,2
3314 WICKHAM AVENUE,2
102 SUFFOLK STREET,2
85-04 114 STREET,2
456 EAST 185 STREET,2
3227 SEYMOUR AVENUE,2
308 SOUTH    3 STREET,2
2198 FREDERICK DOUGLASS BOULEVARD,2
1680 BROADWAY,2
361 WEST 116 STREET,2
628 COURTLANDT AVENUE,2
59-29 QUEENS BOULEVARD,2
148 WEST   70 STREET,2
165 TRANTOR PLACE,2
1115 40 STREET,2
273 EAST  239 STREET,2
41-20 46 STREET,2
245 EAST  196 STREET,2
34-26 41 STREET,2
357 5 AVENUE,2
3220 NETHERLAND AVENUE,2
1639 NOSTRAND AVENUE,2
984 SHERIDAN AVENUE,2
586 SOUTHERN BOULEVARD,2
2617 FOSTER AVENUE,2
95 PARK TERRACE EAST,2
516 BERRIMAN STREET,2
4925 BROADWAY,2
1900 ALBEMARLE ROAD,2
33-60 21 STREET,2
486 BROOKLYN AVENUE,2
143 MARCUS GARVEY BOULEVARD,2
17 VAN SICLEN AVENUE,2
299 JEFFERSON STREET,2
61 HESTER STREET,2
1407 WEST    8 STREET,2
899 EAST  169 STREET,2
145 BLEECKER STREET,2
107-01 227 STREET,2
2302 AVENUE O,2
6818 OWLS HEAD COURT,2
1864 85 STREET,2
169 BOUNDARY AVENUE,2
608 WEST  148 STREET,2
113-39 FARMERS BOULEVARD,2
901 73 STREET,2
229 WEST   22 STREET,2
111-14 179 PLACE,2
637 ST MARKS AVENUE,2
4750 BEDFORD AVENUE,2
1024 WALTON AVENUE,2
31-15 GREENPOINT AVENUE,2
599 FLATBUSH AVENUE,2
479 RALPH AVENUE,2
1857 WALTON AVENUE,2
355 EAST 187 STREET,2
63-42 FRESH POND ROAD,2
623 WEST  185 STREET,2
59-06 58 ROAD,2
223 EAST   89 STREET,2
205 30 STREET,2
180 ELDRIDGE STREET,2
658 FRANKLIN AVENUE,2
530 VAN NEST AVENUE,2
634 CLASSON AVENUE,2
8925 FLATLANDS AVENUE,2
363 EAST 180 STREET,2
3067 DECATUR AVENUE,2
202 6 AVENUE,2
2160 WALLACE AVENUE,2
725 WEST  172 STREET,2
1105 ANDERSON AVENUE,2
2270 OCEAN AVENUE,2
1334 CHISHOLM STREET,2
1657 SUMMERFIELD STREET,2
1421 COLLEGE AVENUE,2
62-25 84 STREET,2
49 TAPSCOTT STREET,2
70 LINDEN BOULEVARD,2
32-05 41 STREET,2
407 WEST   44 STREET,2
314 EAST   91 STREET,2
373 96 STREET,2
1530 SHERIDAN AVENUE,2
548 COURT STREET,2
2031 UNION STREET,2
1780 NOSTRAND AVENUE,2
1772 MONROE AVENUE,2
240 EAST   89 STREET,2
236 SCHENECTADY AVENUE,2
120-02 SUTPHIN BOULEVARD,2
601 MORRIS AVENUE,2
6 STUYVESANT OVAL,2
754 EAST  219 STREET,2
860 OCEAN AVENUE,2
101 WEST   73 STREET,2
515 HINSDALE STREET,2
67-11 YELLOWSTONE BOULEVARD,2
225 VANDALIA AVENUE,2
73 PIERREPONT STREET,2
645 LEXINGTON AVENUE,2
65 DOSCHER STREET,2
621 MANIDA STREET,2
273 ROCHESTER AVENUE,2
324 MONTGOMERY STREET,2
508 WEST  166 STREET,2
2617 HALPERIN AVENUE,2
514 WILLIAMS AVENUE,2
2161 2 AVENUE,2
3129 HULL AVENUE,2
14 DURLAND PLACE,2
154 EAST   79 STREET,2
202 EAST   91 STREET,2
291 EAST 162 STREET,2
827 QUINCY STREET,2
2673 ATLANTIC AVENUE,2
470 STRATFORD ROAD,2
95-01 76 STREET,2
11 METROPOLITAN OVAL,2
198-21 HOLLIS AVENUE,2
41-12 102 STREET,2
580 EAST   94 STREET,2
89-32 138 STREET,2
2333 LORING PLACE,2
1275 EAST   92 STREET,2
552 WEST 186 STREET,2
248 WEST   99 STREET,2
289 DIVISION AVENUE,2
63-95 AUSTIN STREET,2
696 UNION AVENUE,2
399 CHAUNCEY STREET,2
152 EAST 94 STREET,2
149-12 124 STREET,2
168 SHERMAN AVENUE,2
327 EAST  116 STREET,2
2569 PITKIN AVENUE,2
111 EAST   26 STREET,2
1000 DUNCAN STREET,2
2255 MORRIS AVENUE,2
2422 UNIVERSITY AVENUE,2
1770 WEST 6 STREET,2
2010 BRUCKNER BOULEVARD,2
1009 WOODYCREST AVENUE,2
300 HEWES STREET,2
32-86 33 STREET,2
2205 3 AVENUE,2
467 COLUMBUS AVENUE,2
152 HENRY STREET,2
541 WEST  158 STREET,2
141-10 28 AVENUE,2
1953 65 STREET,2
411 14 STREET,2
15-15 COLLEGE POINT BOULEVARD,2
131 SOUTH    2 STREET,2
57 HERKIMER STREET,2
1626 AMSTERDAM AVENUE,2
45-26 49 STREET,2
23-51 31 ROAD,2
304 JEFFERSON STREET,2
2280 OLINVILLE AVENUE,2
931 HUNTINGTON AVENUE,2
158 STANTON STREET,2
1545 ST JOHNS PLACE,2
65 WEST   95 STREET,2
156-17 76 STREET,2
338 EAST   11 STREET,2
829 WEST  181 STREET,2
740 MADISON AVENUE,2
5803 5 AVENUE,2
80 LEXINGTON AVENUE,2
144-14 ROCKAWAY BOULEVARD,2
357 GROVE STREET,2
391 EAST MOSHOLU PARKWAY NORTH,2
2324 WALTON AVENUE,2
12 ATKINS AVENUE,2
9 ROSE STREET,2
2727 OCEAN PARKWAY,2
244 PRESIDENT STREET,2
1526 ST NICHOLAS AVENUE,2
333 EAST MOSHOLU PARKWAY NORTH,2
3411 IRWIN AVENUE,2
2322 GRAND AVENUE,2
137 STARR STREET,2
107 EAST  100 STREET,2
920 RIVERSIDE DRIVE,2
627 LINCOLN AVENUE,2
15 COOPER STREET,2
613 MARCY AVENUE,2
526 EAST 138 STREET,2
151 WEST  145 STREET,2
88-40 173 STREET,2
825 EAST  179 STREET,2
1319 NEWKIRK AVENUE,2
1186 PUTNAM AVENUE,2
1938 EAST TREMONT AVENUE,2
442 EAST  176 STREET,2
2092 DAVIDSON AVENUE,2
315 WEST  121 STREET,2
635 LEXINGTON AVENUE,2
22 EAST 105 STREET,2
3831 AMUNDSON AVENUE,2
64 WEST  116 STREET,2
43 KINGSTON AVENUE,2
262 WEST  154 STREET,2
2033 MC GRAW AVENUE,2
118 CLARKSON AVENUE,1
355 16 STREET,1
140 BERKELEY PLACE,1
87-04 102 STREET,1
85 AUTUMN AVENUE,1
320 EAST  197 STREET,1
514 EAST  163 STREET,1
323 WEST   42 STREET,1
1234 ELDER AVENUE,1
2655 BRIGGS AVENUE,1
2861 BARKLEY AVENUE,1
1395 SUTTER AVENUE,1
86-22 98 STREET,1
549 HERZL STREET,1
50 EAST  168 STREET,1
317 BOWERY,1
910 PROSPECT PLACE,1
111-32 76 AVENUE,1
105 WEST  104 STREET,1
702 CLEVELAND STREET,1
1425 ST NICHOLAS AVENUE,1
1386 OGDEN AVENUE,1
152-02 79 AVENUE,1
120 OCEAN PARKWAY,1
848 BUSHWICK AVENUE,1
148 MADISON STREET,1
1996 ANTHONY AVENUE,1
486 EASTERN PARKWAY,1
870 42 STREET,1
521 ISHAM STREET,1
199 EAST   53 STREET,1
171 EAST  102 STREET,1
1272 UNION AVENUE,1
1868 LORING PLACE SOUTH,1
290 EAST 150 STREET,1
312 EAST    9 STREET,1
119 AVENUE D,1
1406 BROOKLYN AVENUE,1
60-30 59 AVENUE,1
236 EAST 23 STREET,1
507 TINTON AVENUE,1
385 CHESTNUT STREET,1
215 MC CLELLAN STREET,1
86 MOFFAT STREET,1
2255 BEDFORD AVENUE,1
1113 WALTON AVENUE,1
200 EAST   18 STREET,1
50 BRIDGE STREET,1
115-51 142 STREET,1
208 ST NICHOLAS AVENUE,1
164-12 77 ROAD,1
1608 STILLWELL AVENUE,1
505 EAST   14 STREET,1
158 ATLANTIC AVENUE,1
732 MELROSE AVENUE,1
809 WEST 177 STREET,1
605 EAST  138 STREET,1
84-31 FLEET COURT,1
577 2 AVENUE,1
332 WEST   51 STREET,1
1666 PARKER STREET,1
76-18 JAMAICA AVENUE,1
517 WEST  113 STREET,1
657 10 AVENUE,1
30-18 31 AVENUE,1
1353 PACIFIC STREET,1
180 POND WAY,1
2160 CATON AVENUE,1
29-22 LEWMAY ROAD,1
4216 EDSON AVENUE,1
274 WEST 19 STREET,1
556 WEST 141 STREET,1
91-16 108 STREET,1
92-42 175 STREET,1
174-48 127 AVENUE,1
142-27 122 AVENUE,1
25 WEST   74 STREET,1
715 EAST 5 STREET,1
2682 BAILEY AVENUE,1
150 CALYER STREET,1
104-36 110 STREET,1
1416 NEW YORK AVENUE,1
68-29 MYRTLE AVENUE,1
1722 ALBEMARLE ROAD,1
2626 HOMECREST AVENUE,1
1520 ST NICHOLAS AVENUE,1
109 MADISON STREET,1
1210 NELSON AVENUE,1
295 CLINTON AVENUE,1
1801 WEEKS AVENUE,1
2628 DECATUR AVENUE,1
363 PROSPECT PLACE,1
353 63 STREET,1
559 WEST 164 STREET,1
3120 CONEY ISLAND AVENUE,1
42-55 COLDEN STREET,1
669 9 AVENUE,1
31-37 33 STREET,1
209 WEST  139 STREET,1
1054 WASHINGTON AVENUE,1
129 PERRY STREET,1
306 EAST   78 STREET,1
557 6 AVENUE,1
414 BEACH   58 STREET,1
105 NEPTUNE AVENUE,1
200 TEN EYCK WALK,1
828 ARNOW AVENUE,1
790 GRAND CONCOURSE,1
2615 GRAND CONCOURSE,1
1561 METROPOLITAN AVENUE,1
29 FLATBUSH AVENUE,1
1020 BEDFORD AVENUE,1
100 WEST   72 STREET,1
14-23 115 STREET,1
123 WAVERLY PLACE,1
714 EAST   27 STREET,1
24 MOTT STREET,1
135 WEST  145 STREET,1
1993 3 AVENUE,1
1980 EAST TREMONT AVENUE,1
85-09A 57 AVENUE,1
3024 KINGSBRIDGE AVENUE,1
128 WEST  138 STREET,1
89 LEFFERTS PLACE,1
668 EAST 226 STREET,1
804 8 AVENUE,1
606 SINCLAIR AVENUE,1
253 EAST   94 STREET,1
247 SENATOR STREET,1
1694 TOPPING AVENUE,1
1037 BEACH   20 STREET,1
329 EAST    9 STREET,1
3349 FENTON AVENUE,1
2123 CHATTERTON AVENUE,1
2136 CROTONA PARKWAY,1
3101 AVENUE I,1
2327 ANDREWS AVENUE,1
1212 GRAND CONCOURSE,1
143-20 37 AVENUE,1
155 HANCOCK STREET,1
825 LENOX ROAD,1
1941 ADAM C POWELL BOULEVARD,1
565 ST JOHNS PLACE,1
139 KENT STREET,1
1001 EAST TREMONT AVENUE,1
61-34 223 PLACE,1
1515 EAST   95 STREET,1
509 WEST 179 STREET,1
137-51 HOOK CREEK BOULEVARD,1
311 EAST  105 STREET,1
37-15 89 STREET,1
1701 HIMROD STREET,1
2732 MATTHEWS AVENUE,1
317 JEFFERSON STREET,1
73-23 210 STREET,1
2149 CATON AVENUE,1
451 59 STREET,1
702 TAYLOR AVENUE,1
46-20 30 AVENUE,1
238 YORK AVENUE,1
697 3 AVENUE,1
589 HART STREET,1
1475 THIERIOT AVENUE,1
420 EAST   77 STREET,1
98 ADA DRIVE,1
508 WEST 180 STREET,1
150 WEST 140 STREET,1
54 EDGECOMBE AVENUE,1
1490 DE KALB AVENUE,1
750 DRIGGS AVENUE,1
347 EAST   51 STREET,1
513 EAST 13 STREET,1
1987 ADAM C POWELL BOULEVARD,1
48-42 44 STREET,1
333 EAST 94 STREET,1
89-21 169 STREET,1
317 EAST  150 STREET,1
1806 VYSE AVENUE,1
101 WEST  131 STREET,1
2022 5 AVENUE,1
67-15 DARTMOUTH STREET,1
610 WEST  180 STREET,1
1516 BERGEN STREET,1
309 SOUTH AVENUE,1
175 AUDUBON AVENUE,1
20-67 SHORE BOULEVARD,1
1414 CROES AVENUE,1
2215 FISH AVENUE,1
97-34 ALLENDALE STREET,1
820 FREEMAN STREET,1
50-44 61 STREET,1
546 WEST  146 STREET,1
396 BEDFORD PARK BOULEVARD,1
2470 BEAUMONT AVENUE,1
20-15 18 STREET,1
179 HURON STREET,1
563 ST LAWRENCE AVENUE,1
2015 DORCHESTER ROAD,1
3551 DEKALB AVENUE,1
105-15 32 AVENUE,1
950 EAST  163 STREET,1
1050 UNION STREET,1
104-29 171 STREET,1
622 EAST   11 STREET,1
22-11 BROOKHAVEN AVENUE,1
169 STANHOPE STREET,1
334 EAST    9 STREET,1
105 WEST   73 STREET,1
121 ELLIOT PLACE,1
134 PROSPECT PLACE,1
188 PARKSIDE AVENUE,1
220 WEST 107 STREET,1
726 EAST  228 STREET,1
195 NEPTUNE AVENUE,1
453 TOMPKINS AVENUE,1
572 EAST   80 STREET,1
1675 WEST    9 STREET,1
15 FEATHERBED LANE,1
147 88 STREET,1
604 GEORGIA AVENUE,1
835 EAST  152 STREET,1
247 BROOME STREET,1
48-10 45 STREET,1
696 EAST   42 STREET,1
99999-14 F D R DRIVE,1
122 EAST 104 STREET,1
104-21 CORONA AVENUE,1
1697 AMSTERDAM AVENUE,1
1820 PHELAN PLACE,1
1973 AMSTERDAM AVENUE,1
118-37 METROPOLITAN AVENUE,1
2765 ATLANTIC AVENUE,1
45 PINE STREET,1
820 COLGATE AVENUE,1
117-12 OCEAN PROMENADE,1
1736 61 STREET,1
262 ST JAMES PLACE,1
365 LEGION STREET,1
1175 ANDERSON AVENUE,1
2408 CLARENDON ROAD,1
1237 STANLEY AVENUE,1
918 KENT AVENUE,1
3765 WILLETT AVENUE,1
92 ST NICHOLAS AVENUE,1
150 NORTH    9 STREET,1
655 WEST  160 STREET,1
621 METROPOLITAN AVENUE,1
2333 ELLIS AVENUE,1
369 48 STREET,1
3905 CARPENTER AVENUE,1
939 58 STREET,1
1480 EASTERN PARKWAY EXTENSION,1
421 BAINBRIDGE STREET,1
135 OCEANA DRIVE EAST,1
497 PROSPECT PLACE,1
537 BERGEN STREET,1
10011 AVENUE L,1
4727 WHITE PLAINS ROAD,1
667 EAST 187 STREET,1
91-14 ROCKAWAY BEACH BOULEVARD,1
2061 ST RAYMOND AVENUE,1
423 THROOP AVENUE,1
189-06 35 AVENUE,1
2541 ADAM C POWELL BOULEVARD,1
1655 UNDERCLIFF AVENUE,1
349 CHAUNCEY STREET,1
728 LINDEN BOULEVARD,1
138 HAVEN AVENUE,1
905 AVENUE ST JOHN,1
144 EAST 24 STREET,1
766 HERKIMER STREET,1
32-30 70 STREET,1
1941 ANDREWS AVENUE SOUTH,1
84-47 118 STREET,1
347 EAST   58 STREET,1
79 BRIGHTON   11 STREET,1
272 CROWN STREET,1
2901B 3 AVENUE,1
454 EAST  148 STREET,1
628 WEST END AVENUE,1
5418 AVENUE K,1
355 STOCKTON STREET,1
314 EAST  105 STREET,1
1314 HALSEY STREET,1
2512 FRISBY AVENUE,1
556 EAGLE AVENUE,1
1585 EAST   14 STREET,1
647 FLATBUSH AVENUE,1
1177 EAST   59 STREET,1
217 EAST 4 STREET,1
7402 BAY PARKWAY,1
22 AVON PLACE,1
1326 ELDER AVENUE,1
319 WEST   48 STREET,1
172 SCHAEFER STREET,1
231 ELM STREET,1
3165 DECATUR AVENUE,1
41 CHURCHILL AVENUE,1
1060 OCEAN AVENUE,1
8 RIVINGTON STREET,1
211 EAST   94 STREET,1
408 WEST   57 STREET,1
308 HARMAN STREET,1
24-30 43 STREET,1
3208 HULL AVENUE,1
1135 EVERGREEN AVENUE,1
411 EAST  118 STREET,1
203 HIMROD STREET,1
2785 OCEAN PARKWAY,1
704 AVENUE X,1
41-44 44 STREET,1
1468 BRYANT AVENUE,1
409 WEST  125 STREET,1
1086 KELLY STREET,1
145 LINCOLN AVENUE,1
334 EAST  108 STREET,1
2922 BARNES AVENUE,1
640 WEST  171 STREET,1
18-61 TROUTMAN STREET,1
251 WEST   97 STREET,1
2725 UNIVERSITY AVENUE,1
1571 DE KALB AVENUE,1
563 WEST  173 STREET,1
80 PARK HILL AVENUE,1
2339 ARTHUR AVENUE,1
2755 FISH AVENUE,1
9 CENTRAL PARK NORTH,1
20-35 26 STREET,1
61-31 161 STREET,1
1408 PUTNAM AVENUE,1
33 BUFFALO AVENUE,1
291 STERLING STREET,1
641 CROWN STREET,1
74 EAST 95 STREET,1
736 EAST   83 STREET,1
3725 HENRY HUDSON PARKWAY WEST,1
11 STUYVESANT OVAL,1
1690 RALPH AVENUE,1
72 MADISON AVENUE,1
3310 NOSTRAND AVENUE,1
332 EAST   90 STREET,1
386 5 AVENUE,1
40-11 72 STREET,1
40-18 24 STREET,1
220 EAST   62 STREET,1
761 MANHATTAN AVENUE,1
1429 PITKIN AVENUE,1
107-15 154 STREET,1
49-18 99 STREET,1
1803 ATLANTIC AVENUE,1
901 ANDERSON AVENUE,1
253 EAST  110 STREET,1
42 AVENUE B,1
177 SPRING STREET,1
223 BAINBRIDGE STREET,1
129 AVENUE D,1
160-28 75 ROAD,1
6818 11 AVENUE,1
200 WEST   26 STREET,1
11 EAST  199 STREET,1
325 WEST   93 STREET,1
841 EAST  227 STREET,1
216-05 48 AVENUE,1
675 LINDEN BOULEVARD,1
45 AVON PLACE,1
378 SOUTH    4 STREET,1
48-53 45 STREET,1
321 EAST  150 STREET,1
576 EAST  165 STREET,1
774 TROY AVENUE,1
1515 PARKER STREET,1
526 MAC DONOUGH STREET,1
104-46 47 AVENUE,1
1123 BLAKE AVENUE,1
7201 BAY PARKWAY,1
111-33 LEFFERTS BOULEVARD,1
176 EAST 176 STREET,1
2414 BELMONT AVENUE,1
880 BERGEN STREET,1
31-77 33 STREET,1
214 AUDUBON AVENUE,1
139-38 87 AVENUE,1
1979 ADAM C POWELL BOULEVARD,1
120 ERSKINE PLACE,1
41-59 70 STREET,1
1605 MAYFLOWER AVENUE,1
601 ALBANY AVENUE,1
588 GATES AVENUE,1
214 HILLSIDE AVENUE,1
3563 BAINBRIDGE AVENUE,1
55 PAYSON AVENUE,1
145 ROCKAWAY PARKWAY,1
112-15 FRANCIS LEWIS BOULEVARD,1
386 SOUTH 5 STREET,1
165 TOMPKINS AVENUE,1
728 LEONARD STREET,1
1113 WARD AVENUE,1
322 MILFORD STREET,1
2075 79 STREET,1
106-46 97 STREET,1
176 SUYDAM STREET,1
652 4 AVENUE,1
617 COURTLANDT AVENUE,1
1199 NOSTRAND AVENUE,1
1563 68 STREET,1
260 PALMETTO STREET,1
680 MANHATTAN AVENUE,1
227 EAST  178 STREET,1
2815 OCEAN PARKWAY,1
2971 PERRY AVENUE,1
2134 VYSE AVENUE,1
226 SCHAEFER STREET,1
3561 DEKALB AVENUE,1
3120 WILKINSON AVENUE,1
1854 CEDAR AVENUE,1
2135 EAST   13 STREET,1
1270 NOBLE AVENUE,1
70 WEST   95 STREET,1
259 WEST 152 STREET,1
156 EAST 178 STREET,1
540 EAST  159 STREET,1
13-62 GIPSON STREET,1
528 EAST   13 STREET,1
100 2 AVENUE,1
571 HALSEY STREET,1
275 CHERRY STREET,1
41-21 42 STREET,1
2346 WEST   11 STREET,1
280 EAST  162 STREET,1
35 MC CLELLAN STREET,1
3026 HOLLAND AVENUE,1
322 EAST 6 STREET,1
645 MELROSE AVENUE,1
909 JEFFERSON AVENUE,1
36-09 28 AVENUE,1
1522 BRYANT AVENUE,1
61 ST JOHNS PLACE,1
306 EAST 83 STREET,1
183-12 58 AVENUE,1
255 WEST   22 STREET,1
162-05 89 AVENUE,1
348 ST NICHOLAS AVENUE,1
208 WEST FORDHAM ROAD,1
8831 FT HAMILTON PARKWAY,1
702 ESSEX STREET,1
382 LEFFERTS AVENUE,1
14-43 29 AVENUE,1
23-53 STEINWAY STREET,1
1701 85 STREET,1
2505 MARION AVENUE,1
900 MELROSE AVENUE,1
136-11 FARMERS BOULEVARD,1
2482 PITKIN AVENUE,1
819 MC DONALD AVENUE,1
560 WEST  175 STREET,1
2182 ATLANTIC AVENUE,1
1929 WATSON AVENUE,1
770 OCEAN PARKWAY,1
3035 BRIGHTON 4 STREET,1
216 EAST   29 STREET,1
690 QUINCY STREET,1
491 EAST 52 STREET,1
1673 HOLLAND AVENUE,1
1869 WALTON AVENUE,1
134-35 166 PLACE,1
1180 PENNSYLVANIA AVENUE,1
800 EAST 180 STREET,1
958 UTICA AVENUE,1
314 EAST 78 STREET,1
645 OCEAN AVENUE,1
25-20 35 STREET,1
104 EAST   81 STREET,1
64-08 HULL AVENUE,1
474 WEST  158 STREET,1
3707 EAST TREMONT AVENUE,1
72-06 AUSTIN STREET,1
150-59 34 AVENUE,1
4627 PARK AVENUE,1
339 ESSEX STREET,1
2363 GLEBE AVENUE,1
2426 64 STREET,1
428 EAST   85 STREET,1
495 WEST  187 STREET,1
546 MAIN STREET,1
132-25 POPLE AVENUE,1
684B MYRTLE AVENUE,1
1293 CLOVE ROAD,1
31-26 101 STREET,1
305 WEST END AVENUE,1
30 3 AVENUE,1
396 SARATOGA AVENUE,1
30-50 21 STREET,1
2110 WESTBURY COURT,1
134 STERLING STREET,1
1269 38 STREET,1
1528 BRYANT AVENUE,1
159 EASTERN PARKWAY,1
2001 DR M L KING JR BOULEVARD,1
333 EAST  176 STREET,1
221 WADSWORTH AVENUE,1
50-43 44 STREET,1
2496 ADAM C POWELL BOULEVARD,1
2031 OCEAN AVENUE,1
936 CLEVELAND STREET,1
231 EAST   58 STREET,1
328 WEST   83 STREET,1
3570 BROADWAY,1
161 EAST 179 STREET,1
230 CENTRAL PARK SOUTH,1
2298 STRAUSS STREET,1
505 DE KALB AVENUE,1
384 RUTLAND ROAD,1
3900 KINGS HIGHWAY,1
241 EAST 115 STREET,1
46-19 88 STREET,1
212 WEST  231 STREET,1
1826 UNIONPORT ROAD,1
373 EAST 188 STREET,1
111-20 39 AVENUE,1
144 CONOVER STREET,1
202 EAST   52 STREET,1
636 EAST  231 STREET,1
327 EAST  158 STREET,1
144 WYCKOFF AVENUE,1
1150 FTELEY AVENUE,1
1126 CARROLL PLACE,1
326 PROSPECT AVENUE,1
455 OCEAN PARKWAY,1
314 EAST   52 STREET,1
312 12 STREET,1
95 CHRISTOPHER STREET,1
136 NORTH    1 STREET,1
385 1 AVENUE,1
1118 EAST 73 STREET,1
2676 LINDEN BOULEVARD,1
115-16 91 AVENUE,1
165 WEST  161 STREET,1
1056 EAST   81 STREET,1
128 IRVING AVENUE,1
2600 AMSTERDAM AVENUE,1
3585 DEKALB AVENUE,1
159 WEST   80 STREET,1
24-48 82 STREET,1
509 NEW JERSEY AVENUE,1
1084 HOME STREET,1
58-09 32 AVENUE,1
2-14 BEACH 96 STREET,1
665 THWAITES PLACE,1
1470 76 STREET,1
118 EAST  111 STREET,1
611 ST JOHNS PLACE,1
216 WEST   22 STREET,1
366 BROOKLYN AVENUE,1
68-62 SELFRIDGE STREET,1
9-03 35 AVENUE,1
2763 SEDGWICK AVENUE,1
501 WEST  143 STREET,1
9 WEST 107 STREET,1
510 WEST  218 STREET,1
2735 SEDGWICK AVENUE,1
1755 CROPSEY AVENUE,1
1091 ROGERS AVENUE,1
156 EAST 95 STREET,1
81 CABRINI BOULEVARD,1
932 HUNTINGTON AVENUE,1
1355 EAST   19 STREET,1
1406 EAST  101 STREET,1
157-03A 109 AVENUE,1
3232 SHORE PARKWAY SR SOUTH,1
961 AMSTERDAM AVENUE,1
